,z3-base,z3-base,z3-base,z3-base,z3-base,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later
,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment
20170427-VeryMax/ITS/From_T2__db2.t2__terminationS_28_0.smt2,4057,90388,unsat,1.0,121.0,4454,88724,unsat,1.0,121.0,,0,4414,89388,unsat,1.0,121.0,,0
20170427-VeryMax/ITS/From_T2__foo.t2__terminationS_25_0.smt2,63034,3072,timeout,,,63032,3840,timeout,,,,0,63034,3072,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__DivMinus.jar-obl-11__p28546_terminationG_0.smt2,993,44728,unsat,57.0,255.0,1085,44104,unsat,52.0,262.0,1.0,0,1088,43632,unsat,57.0,255.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-moduloUp.jar-obl-8__p14364_terminationG_0.smt2,1010,44728,unsat,181.0,593.0,546,41916,unsat,42.0,141.0,3.0,0,1136,41908,unsat,181.0,593.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5764_terminationG_0.smt2,2104,54628,sat,66.0,428.0,2103,55052,sat,66.0,428.0,,0,1559,55396,sat,66.0,428.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6106_safety_0.smt2,478,46752,sat,,29.0,462,43444,sat,,29.0,,0,412,43460,sat,,29.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4815_safety_0.smt2,5724,47604,sat,377.0,1498.0,1289,43460,sat,58.0,421.0,20.0,0,5739,47372,sat,377.0,1498.0,,0
20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p10354_safety_0.smt2,623,43032,sat,3.0,294.0,593,42868,sat,3.0,294.0,,0,566,42888,sat,3.0,294.0,,0
20170427-VeryMax/ITS/From_T2__s1.t2__p20283_safety_0.smt2,63043,3840,timeout,,,63030,3072,timeout,,,,0,63038,3072,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32408_safety_0.smt2,63030,3072,timeout,,,63024,3840,timeout,,,,0,63031,3072,timeout,,,,0
20170427-VeryMax/ITS/From_T2__apchild-accepted.t2_fixed__p16110_terminationG_0.smt2,63031,3072,timeout,,,63032,3072,timeout,,,,0,63028,3840,timeout,,,,0
20170427-VeryMax/ITS/From_T2__db2.t2_fixed__terminationS_19_0.smt2,1176,48996,unsat,1.0,194.0,932,48604,unsat,1.0,194.0,,0,1395,48120,unsat,1.0,194.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5740_safety_0.smt2,7026,50172,sat,365.0,1480.0,6038,49832,sat,256.0,1227.0,30.0,0,12331,53128,sat,788.0,2828.0,,0
20170427-VeryMax/ITS/From_T2__firewire.t2__p32303_edge_closing_0.smt2,63035,3072,timeout,,,63030,3072,timeout,,,,0,63032,3072,timeout,,,,0
20170427-VeryMax/ITS/From_T2__polling.bug.t2__terminationS_20_0.smt2,1608,48396,unsat,18.0,208.0,1645,49212,unsat,18.0,208.0,,0,1639,48384,unsat,18.0,208.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__KnapsackDP.jar-obl-11__terminationQ_4_0.smt2,829,43464,unsat,48.0,417.0,915,44716,unsat,48.0,417.0,,0,857,44904,unsat,48.0,417.0,,0
20170427-VeryMax/ITS/From_T2__ex36.t2__p25832_safety_0.smt2,623,42672,sat,23.0,307.0,584,42676,sat,23.0,307.0,,0,608,41472,sat,23.0,307.0,,0
20170427-VeryMax/ITS/From_T2__small35.t2__p24076_terminationG_0.smt2,63030,3840,timeout,,,63025,3840,timeout,,,,0,63028,3072,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p7023_edge_closing_0.smt2,63032,3840,timeout,,,63031,3072,timeout,,,,0,63031,3840,timeout,,,,0
20170427-VeryMax/ITS/From_T2__fun9.t2__p1306_edge_closing_0.smt2,26957,62912,sat,897.0,5241.0,12096,53000,sat,435.0,4169.0,25.0,0,23892,63108,sat,897.0,5241.0,,0
20170427-VeryMax/ITS/From_T2__opt-tree.c.t2__terminationS_3_0.smt2,1077,51828,unsat,12.0,218.0,1072,51420,unsat,12.0,218.0,,0,1065,51576,unsat,12.0,218.0,,0
20170427-VeryMax/ITS/From_T2__n-7.t2__p5059_terminationG_0.smt2,504,42688,unsat,32.0,100.0,579,43468,unsat,32.0,100.0,,0,631,42684,unsat,32.0,100.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-upAndDownIneq.jar-obl-8__p14569_terminationG_0.smt2,63024,3072,timeout,,,63026,3072,timeout,,,,0,63026,3072,timeout,,,,0
20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_26_0.smt2,13380,67296,unsat,1.0,1212.0,10373,67908,unsat,1.0,1212.0,,0,11160,68336,unsat,1.0,1212.0,,0
20170427-VeryMax/ITS/From_T2__wrong_loop.t2_fixed__p25705_terminationG_0.smt2,486,42680,unsat,10.0,90.0,412,42696,unsat,14.0,87.0,1.0,0,448,43464,unsat,10.0,90.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2732_safety_0.smt2,29153,73024,sat,812.0,5797.0,19845,59240,sat,575.0,3848.0,50.0,0,20577,65252,sat,570.0,4083.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8910_safety_0.smt2,481,42684,sat,,53.0,467,43484,sat,,53.0,,0,396,42688,sat,,53.0,,0
20170427-VeryMax/ITS/From_T2__rlft3.c.i.rlft3.pl.t2.fixed.t2__p8773_terminationG_0.smt2,63029,3072,timeout,,,63027,3072,timeout,,,,0,63026,3840,timeout,,,,0
20170427-VeryMax/ITS/From_T2__ex36.t2__p30518_safety_0.smt2,513,42680,sat,8.0,110.0,520,43452,sat,8.0,110.0,,0,474,42680,sat,8.0,110.0,,0
20170427-VeryMax/ITS/From_T2__s1.t2_fixed__p16485_safety_0.smt2,579,42676,unsat,84.0,218.0,558,44240,unsat,61.0,203.0,1.0,0,629,42672,unsat,84.0,218.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9153_safety_0.smt2,824,42684,sat,50.0,181.0,767,44904,sat,50.0,181.0,,0,767,42692,sat,50.0,181.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5879_safety_0.smt2,11609,52164,sat,350.0,2325.0,6709,56024,sat,172.0,1887.0,45.0,0,4128,48868,sat,140.0,988.0,1.0,0
20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21681_safety_0.smt2,63025,3072,timeout,,,63024,3840,timeout,,,,0,63022,3840,timeout,,,,0
20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21756_safety_0.smt2,2870,43380,sat,246.0,933.0,11866,61244,sat,400.0,1662.0,45.0,0,2741,45516,sat,246.0,933.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__LinkedList.jar-obl-10__p10075_safety_0.smt2,884,43460,sat,126.0,576.0,1114,42672,sat,126.0,576.0,,0,1055,42680,sat,126.0,576.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__ex08_rec.jar-obl-8__terminationQ_0_0.smt2,1602,41916,unsat,171.0,1150.0,1630,43452,unsat,171.0,1150.0,,0,1493,41912,unsat,171.0,1150.0,,0
20170427-VeryMax/ITS/From_T2__pentagon.t2__p7114_edge_closing_0.smt2,767,43448,unsat,88.0,394.0,927,43456,unsat,88.0,394.0,,0,828,44720,unsat,88.0,394.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8897_safety_0.smt2,1110,49472,sat,60.0,306.0,1108,50240,sat,60.0,306.0,,0,1013,50360,sat,60.0,306.0,,0
20170427-VeryMax/ITS/From_T2__s1-striped.t2__term_unfeasibility_1_0.smt2,782,42872,sat,2.0,169.0,772,43116,sat,2.0,169.0,,0,735,42920,sat,2.0,169.0,,0
20170427-VeryMax/ITS/From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_40_0.smt2,5120,70152,unsat,2.0,700.0,6282,70420,unsat,2.0,700.0,,0,7764,70420,unsat,2.0,700.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p5285_safety_0.smt2,63028,3840,timeout,,,14379,58920,sat,915.0,3481.0,40.0,0,34592,64216,sat,1453.0,5636.0,5.0,0
20170427-VeryMax/ITS/From_T2__byron-4.t2__p17613_terminationG_0.smt2,544,42676,unsat,16.0,88.0,531,42668,unsat,16.0,88.0,,0,578,41932,unsat,16.0,88.0,,0
20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p10802_safety_0.smt2,63028,3072,timeout,,,63035,3072,timeout,,,,0,63027,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p5140_safety_0.smt2,485,41472,sat,1.0,30.0,548,42680,sat,1.0,30.0,,0,512,44736,sat,1.0,30.0,,0
20170427-VeryMax/ITS/From_T2__n-3.t2__p4211_terminationG_0.smt2,477,42696,unsat,13.0,67.0,465,44924,unsat,13.0,67.0,,0,522,43212,unsat,13.0,67.0,,0
20170427-VeryMax/ITS/From_T2__edn.t2__p19907_safety_0.smt2,63021,3840,timeout,,,63027,3840,timeout,,,,0,63022,3840,timeout,,,,0
20170427-VeryMax/ITS/From_T2__apchild-accepted.t2__p16343_terminationG_0.smt2,63026,3072,timeout,,,63026,3072,timeout,,,,0,63026,3840,timeout,,,,0
20170427-VeryMax/ITS/From_T2__queens.t2__p8368_terminationG_0.smt2,2394,48960,sat,123.0,470.0,2489,48784,sat,123.0,470.0,,0,2054,48636,sat,123.0,470.0,,0
20170427-VeryMax/ITS/From_T2__pentagon.t2__p7187_edge_closing_0.smt2,63025,3072,timeout,,,63026,3072,timeout,,,,0,63024,3072,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-whileNested.jar-obl-8__p14757_terminationG_0.smt2,63030,3072,timeout,,,63031,3840,timeout,,,,0,63023,3840,timeout,,,,0
20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13110_safety_0.smt2,479,43460,sat,1.0,121.0,527,41920,sat,1.0,121.0,,0,653,42688,sat,1.0,121.0,,0
20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21553_terminationG_0.smt2,63028,3072,timeout,,,63024,3840,timeout,,,,0,63026,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12241_terminationG_0.smt2,63028,3072,timeout,,,63025,3840,timeout,,,,0,63029,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6617_safety_0.smt2,63034,3840,timeout,,,63027,3072,timeout,,,,0,63030,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7290_safety_0.smt2,622,42684,sat,20.0,272.0,625,43464,sat,20.0,272.0,,0,737,41912,sat,20.0,272.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p5168_safety_0.smt2,3016,45688,sat,134.0,754.0,1791,44920,sat,122.0,628.0,3.0,0,2536,45492,sat,176.0,816.0,4.0,0
20170427-VeryMax/ITS/From_T2__ex36.t2__p31957_safety_0.smt2,63024,3840,timeout,,,63023,3840,timeout,,,,0,63031,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8859_safety_0.smt2,5377,159872,sat,34.0,579.0,6416,161856,sat,34.0,579.0,5.0,0,6676,161276,sat,34.0,579.0,,0
20170427-VeryMax/ITS/From_T2__ex36.t2__p31955_safety_0.smt2,63031,3072,timeout,,,63032,3072,timeout,,,,0,34889,121412,sat,528.0,1934.0,3.0,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7942_safety_0.smt2,5935,103360,sat,78.0,383.0,5073,104068,sat,78.0,383.0,,0,5292,104472,sat,78.0,383.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2628_safety_0.smt2,63031,3072,timeout,,,63021,3072,timeout,,,,0,63027,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31310_safety_0.smt2,1497,44508,sat,90.0,603.0,11850,51060,sat,545.0,2366.0,45.0,0,15781,49004,sat,985.0,2561.0,4.0,0
20170427-VeryMax/ITS/From_T2__brp_withassume.t2__terminationS_16_0.smt2,6818,69604,unsat,114.0,579.0,7170,70028,unsat,141.0,667.0,20.0,0,6114,69636,unsat,114.0,579.0,,0
20170427-VeryMax/ITS/From_T2__nakata.t2__terminationS_8_0.smt2,2254,51048,unsat,28.0,398.0,2672,51400,unsat,26.0,394.0,1.0,0,2310,51620,unsat,28.0,398.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__whileNestedOffset_rec.jar-obl-9__terminationQ_1_0.smt2,471,43476,unsat,6.0,42.0,450,41920,unsat,5.0,40.0,2.0,0,483,42676,unsat,6.0,42.0,,0
20170427-VeryMax/ITS/From_T2__apchild-live.t2_fixed__p16519_safety_0.smt2,63027,3072,timeout,,,63024,3840,timeout,,,,0,63028,3840,timeout,,,,0
20170427-VeryMax/ITS/From_T2__db3.t2__p18774_terminationG_0.smt2,63031,3840,timeout,,,63035,3072,timeout,,,,0,63028,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__p28283_terminationG_0.smt2,63025,3072,timeout,,,63026,3072,timeout,,,,0,63024,3072,timeout,,,,0
20170427-VeryMax/ITS/From_T2__n-40.t2_fixed__p4249_terminationG_0.smt2,5849,42700,unsat,1454.0,4487.0,6220,42676,unsat,1454.0,4487.0,,0,5833,43948,unsat,1454.0,4487.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__Power.jar-obl-10__p11798_terminationG_0.smt2,17184,71240,sat,499.0,4344.0,12475,70884,sat,499.0,4344.0,,0,12996,71084,sat,499.0,4344.0,,0
20170427-VeryMax/ITS/From_T2__edn.t2__p20747_safety_0.smt2,445,42672,unsat,12.0,125.0,514,44716,unsat,12.0,125.0,,0,474,41132,unsat,12.0,125.0,,0
20170427-VeryMax/ITS/From_T2__rlft3.t2__p9033_terminationG_0.smt2,1466,44716,unsat,154.0,414.0,1316,42696,unsat,154.0,414.0,,0,1211,44720,unsat,154.0,414.0,,0
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p7931_terminationG_0.smt2,63027,3072,timeout,,,63024,3840,timeout,,,,0,63025,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p325_safety_0.smt2,63025,3840,timeout,,,63027,3840,timeout,,,,0,63021,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8423_safety_0.smt2,63027,3840,timeout,,,8563,138976,sat,48.0,932.0,35.0,0,63034,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6033_safety_0.smt2,752,45432,sat,18.0,491.0,893,45396,sat,18.0,491.0,,0,872,44736,sat,18.0,491.0,,0
20170427-VeryMax/ITS/From_T2__tqli.t2__p25222_terminationG_0.smt2,7739,69248,sat,104.0,435.0,9308,68528,sat,104.0,435.0,,0,10918,68616,sat,104.0,435.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__Convert.jar-obl-9__p27971_terminationG_0.smt2,1022,43436,unsat,259.0,607.0,1054,43480,unsat,259.0,607.0,,0,966,42688,unsat,259.0,607.0,,0
20170427-VeryMax/ITS/From_T2__n-37.t2__p4147_terminationG_0.smt2,427,41904,unsat,5.0,39.0,436,42672,unsat,5.0,39.0,,0,488,42680,unsat,5.0,39.0,,0
20170427-VeryMax/ITS/From_T2__s1-striped.t2__p14349_safety_0.smt2,63023,3072,timeout,,,63033,3840,timeout,,,,0,63025,3072,timeout,,,,0
20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__p1689_edge_closing_0.smt2,63036,3072,timeout,,,63037,3072,timeout,,,,0,63035,3840,timeout,,,,0
20170427-VeryMax/ITS/From_T2__wtf.t2__term_unfeasibility_0_0.smt2,851,52848,unsat,6.0,94.0,752,52048,unsat,6.0,94.0,,0,832,52176,unsat,6.0,94.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5722_safety_0.smt2,1025,42716,sat,50.0,193.0,807,42700,sat,28.0,128.0,2.0,0,846,44724,sat,50.0,193.0,,0
20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13736_safety_0.smt2,737,42688,unsat,143.0,446.0,848,43448,unsat,174.0,491.0,6.0,0,751,41916,unsat,143.0,446.0,,0
20170427-VeryMax/ITS/From_T2__byron-4.t2__p17615_terminationG_0.smt2,63037,3840,timeout,,,63026,3840,timeout,,,,0,63031,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5847_safety_0.smt2,1684,42792,sat,149.0,657.0,1634,42528,sat,149.0,657.0,,0,1577,43460,sat,149.0,657.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__terminationS_1_0.smt2,3615,47884,unsat,53.0,783.0,3493,46920,unsat,53.0,783.0,,0,3385,47116,unsat,53.0,783.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7315_safety_0.smt2,618,41928,sat,23.0,187.0,560,42676,sat,11.0,79.0,2.0,0,672,43452,sat,23.0,187.0,,0
20170427-VeryMax/ITS/From_T2__bs.t2_fixed__p17460_edge_closing_0.smt2,63029,3072,timeout,,,63024,3840,timeout,,,,0,63025,3072,timeout,,,,0
20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24761_terminationG_0.smt2,63032,3840,timeout,,,63027,3840,timeout,,,,0,63028,3840,timeout,,,,0
20170427-VeryMax/ITS/From_T2__agafp.t2__p15638_terminationG_0.smt2,63037,3072,timeout,,,63044,3840,timeout,,,,0,63024,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p334_safety_0.smt2,3930,62324,sat,129.0,610.0,2978,62684,sat,94.0,522.0,16.0,0,5370,66928,sat,226.0,1451.0,,0
20170427-VeryMax/ITS/From_T2__ruslan-benchmarks_misc_n-38.t2__p9200_terminationG_0.smt2,63026,3072,timeout,,,63036,3072,timeout,,,,0,63026,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9216_safety_0.smt2,1081,49476,sat,54.0,324.0,1277,49524,sat,54.0,324.0,,0,1296,49552,sat,54.0,324.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__sum_rec.jar-obl-8__terminationQ_1_0.smt2,392,42668,unsat,9.0,55.0,478,42668,unsat,9.0,55.0,,0,490,42688,unsat,9.0,55.0,,0
20170427-VeryMax/ITS/From_T2__fourn.t2__p32713_terminationG_0.smt2,63023,3840,timeout,,,63032,3072,timeout,,,,0,63034,3072,timeout,,,,0
20170427-VeryMax/ITS/From_T2__streamserver-succeed.t2__p24732_terminationG_0.smt2,63026,3840,timeout,,,63023,3840,timeout,,,,0,63025,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7400_safety_0.smt2,1679,45048,sat,136.0,695.0,1961,45532,sat,136.0,695.0,,0,1508,45164,sat,136.0,695.0,,0
20170427-VeryMax/ITS/From_T2__hqr.t2__terminationS_71_0.smt2,6170,63992,unsat,,517.0,6612,63576,unsat,,517.0,,0,6678,63196,unsat,,517.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8019_safety_0.smt2,498,43472,sat,1.0,58.0,451,42684,sat,1.0,58.0,,0,449,41904,sat,1.0,58.0,,0
20170427-VeryMax/ITS/From_T2__java_AProVEMathRecursive.c.t2__p2313_terminationG_0.smt2,492,43452,sat,1.0,5.0,478,43468,sat,1.0,5.0,,0,412,43464,sat,1.0,5.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31565_safety_0.smt2,18119,73148,sat,468.0,3207.0,3522,60988,sat,72.0,609.0,25.0,0,8308,66364,sat,207.0,1777.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6594_safety_0.smt2,10143,52048,sat,514.0,1974.0,29589,65304,sat,904.0,4723.0,55.0,0,18128,54536,sat,1007.0,3353.0,1.0,0
20170427-VeryMax/ITS/From_T2__ex36.t2__p24903_safety_0.smt2,503,42692,sat,1.0,8.0,416,42692,sat,1.0,8.0,,0,484,43464,sat,1.0,8.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_1_0.smt2,63035,3840,timeout,,,63031,3072,timeout,,,,0,63031,3072,timeout,,,,0
20170427-VeryMax/ITS/From_T2__ex36.t2__p28533_safety_0.smt2,464,42684,sat,6.0,91.0,481,42676,sat,6.0,91.0,,0,452,42680,sat,6.0,91.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6310_safety_0.smt2,3812,49928,sat,201.0,1143.0,1353,45412,sat,92.0,604.0,6.0,0,4165,49604,sat,201.0,1143.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1937_safety_0.smt2,931,42668,unsat,178.0,433.0,1067,43444,unsat,159.0,411.0,1.0,0,1138,42680,unsat,178.0,433.0,,0
20170427-VeryMax/ITS/From_T2__ex36.t2__p30122_safety_0.smt2,514,42684,sat,6.0,160.0,456,42672,sat,6.0,160.0,,0,473,42680,sat,6.0,160.0,,0
20170427-VeryMax/ITS/From_T2__byron-4.t2__p17564_terminationG_0.smt2,63026,3072,timeout,,,63027,3840,timeout,,,,0,63023,3840,timeout,,,,0
20170427-VeryMax/ITS/From_T2__edn.t2__p19793_safety_0.smt2,42466,75008,sat,154.0,602.0,7440,46928,sat,754.0,1539.0,20.0,0,38040,75064,sat,154.0,602.0,,0
20170427-VeryMax/ITS/From_T2__rlft3.t2__p9119_terminationG_0.smt2,1589,44736,unsat,18.0,343.0,1660,42676,unsat,27.0,359.0,2.0,0,1443,43456,unsat,18.0,343.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9467_safety_0.smt2,1019,46720,sat,1.0,206.0,1196,46724,sat,1.0,206.0,,0,814,47148,sat,1.0,206.0,,0
20170427-VeryMax/ITS/From_T2__agafp.t2__p15606_terminationG_0.smt2,3463,42688,unsat,114.0,602.0,2373,42668,unsat,152.0,602.0,2.0,0,3184,42688,unsat,114.0,602.0,,0
20170427-VeryMax/ITS/From_T2__n-7.t2__p5146_terminationG_0.smt2,63028,3840,timeout,,,63022,3072,timeout,,,,0,63026,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p30957_safety_0.smt2,63027,3840,timeout,,,63048,3840,timeout,,,,0,63025,3072,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__DivTernary.jar-obl-10__terminationS_24_0.smt2,4074,70032,unsat,77.0,446.0,4619,70580,unsat,77.0,446.0,,0,3219,69708,unsat,77.0,446.0,,0
20170427-VeryMax/ITS/From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_18_0.smt2,9555,71520,unsat,3.0,1198.0,13575,71132,unsat,3.0,1198.0,,0,15058,72012,unsat,3.0,1198.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9301_safety_0.smt2,1035,49244,sat,40.0,373.0,1057,49524,sat,40.0,373.0,,0,1270,49560,sat,40.0,373.0,,0
20170427-VeryMax/ITS/From_T2__edn.t2__p19953_safety_0.smt2,502,41904,sat,10.0,124.0,488,42684,sat,10.0,124.0,,0,469,42672,sat,10.0,124.0,,0
20170427-VeryMax/ITS/From_T2__apchild-live.t2_fixed__p16600_terminationG_0.smt2,63033,3072,timeout,,,15799,80532,sat,330.0,1950.0,40.0,0,63030,3072,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5806_safety_0.smt2,63028,3072,timeout,,,63024,3840,timeout,,,,0,63027,3072,timeout,,,,0
20170427-VeryMax/ITS/From_T2__bakery.t2__p17145_terminationG_0.smt2,63029,3072,timeout,,,63031,3840,timeout,,,,0,63031,3072,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p5161_safety_0.smt2,63033,3840,timeout,,,63032,3072,timeout,,,,0,63026,3072,timeout,,,,0
20170427-VeryMax/ITS/From_T2__s1.t2__p20572_safety_0.smt2,927,46468,sat,20.0,327.0,862,46316,sat,20.0,327.0,,0,774,46712,sat,20.0,327.0,,0
20170427-VeryMax/ITS/From_T2__ex36.t2__p24643_terminationG_0.smt2,63031,3072,timeout,,,63032,3072,timeout,,,,0,63022,3072,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7960_safety_0.smt2,1134,51412,sat,28.0,338.0,906,50644,sat,28.0,338.0,,0,998,50996,sat,28.0,338.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2669_safety_0.smt2,63033,3840,timeout,,,63023,3072,timeout,,,,0,63026,3840,timeout,,,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30121_safety_0.smt2,1548,42696,sat,91.0,627.0,6788,43776,sat,709.0,1638.0,,0,7803,44920,sat,709.0,1638.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__Flatten.jar-obl-10__p29369_safety_0.smt2,502,42664,sat,1.0,33.0,455,44232,sat,1.0,33.0,,0,388,43444,sat,1.0,33.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7756_safety_0.smt2,1028,47196,sat,15.0,352.0,1302,48156,sat,38.0,386.0,19.0,0,827,47264,sat,15.0,352.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5811_safety_0.smt2,630,48820,sat,2.0,212.0,768,48820,sat,1.0,209.0,2.0,0,564,48820,sat,2.0,212.0,,0
20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31695_safety_0.smt2,481,42672,sat,1.0,113.0,462,42656,sat,1.0,113.0,,0,522,42680,sat,1.0,113.0,,0
