,z3-base,z3-base,z3-base,z3-base,z3-base,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later
,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_15.smt2,441,44716,unsat,,,480,43452,unsat,,,,0,473,42696,unsat,,,,0
hycomp/ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_0.smt2,354,43452,unsat,,,414,44724,unsat,,,,0,421,43452,unsat,,,,0
hycomp/ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_15.smt2,379,43456,unsat,,,438,43488,unsat,,,,0,444,44924,unsat,,,,0
hycomp/ball_count_2d_plain.05.seq_lazy_global_14.smt2,427,42680,unsat,,75.0,492,41912,unsat,,75.0,,0,532,41904,unsat,,75.0,,0
hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_global_3.smt2,450,43448,unsat,,,467,43456,unsat,,,,0,429,42688,unsat,,,,0
hycomp/ball_count_2d_hill.04.seq_lazy_lemmas_global_14.smt2,63021,3840,timeout,,,63021,3840,timeout,,,,0,63022,3072,timeout,,,,0
hycomp/ball_count_1d_plain.03.seq_lazy_lemmas_global_12.smt2,905,42692,sat,25.0,125.0,764,43956,sat,7.0,81.0,2.0,0,950,43444,sat,27.0,134.0,3.0,0
hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_11.smt2,463,42676,unsat,,,443,42676,unsat,,,,0,426,44904,unsat,,,,0
hycomp/ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_7.smt2,427,43444,unsat,,,417,42672,unsat,,,,0,365,42684,unsat,,,,0
hycomp/ball_count_2d_hill_simple.04.redlog_global_3.smt2,437,42672,unsat,,,444,42680,unsat,,,,0,412,41904,unsat,,,,0
hycomp/ball_count_2d_slope.04.seq_lazy_lemmas_global_4.smt2,403,42680,unsat,,,477,41128,unsat,,,,0,477,41920,unsat,,,,0
hycomp/ball_count_2d_slope.10.seq_lazy_linear_enc_global_6.smt2,463,42676,unsat,,,457,42680,unsat,,,,0,550,42680,unsat,,,,0
hycomp/ball_count_2d_hill_simple.10.seq_lazy_global_0.smt2,345,42680,unsat,,,397,41920,unsat,,,,0,379,41912,unsat,,,,0
hycomp/ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_0.smt2,547,45476,unsat,,,406,43460,unsat,,,,0,425,42676,unsat,,,,0
hycomp/ball_count_2d_hill_simple.02.qfree_global_4.smt2,503,45484,sat,1.0,2.0,476,43460,sat,1.0,2.0,,0,456,42700,sat,1.0,2.0,,0
hycomp/ball_count_2d_hill.10.seq_lazy_lemmas_global_1.smt2,422,43372,unsat,,,408,42688,unsat,,,,0,338,41916,unsat,,,,0
hycomp/ball_count_2d_hill.10.redlog_global_7.smt2,458,41928,unsat,,,450,42692,unsat,,,,0,444,42676,unsat,,,,0
hycomp/ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_7.smt2,411,41904,unsat,,,360,43464,unsat,,,,0,522,44772,unsat,,,,0
hycomp/ball_count_2d_hill.01.redlog_global_2.smt2,3282,42676,sat,55.0,207.0,63482,3072,timeout,,,,0,63019,3840,timeout,,,,0
hycomp/ball_count_2d_slope.02.seq_lazy_lemmas_global_6.smt2,63028,3840,timeout,,,63032,3840,timeout,,,,0,63023,3840,timeout,,,,0
hycomp/ball_count_2d_slope.05.seq_lazy_lemmas_global_8.smt2,433,42696,unsat,,,431,43448,unsat,,,,0,453,41908,unsat,,,,0
hycomp/ball_count_2d_slope.03.seq_lazy_lemmas_global_1.smt2,366,43452,unsat,,,431,43480,unsat,,,,0,406,42668,unsat,,,,0
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_global_9.smt2,361,42692,unsat,,,359,41908,unsat,,,,0,419,42684,unsat,,,,0
hycomp/ball_count_2d_hill.01.seq_lazy_linear_enc_global_4.smt2,1281,43456,sat,6.0,113.0,1330,42680,sat,17.0,161.0,15.0,0,33043,42696,sat,13.0,151.0,10.0,0
hycomp/ball_count_1d_plain.10.seq_lazy_lemmas_global_7.smt2,341,42712,unsat,,,399,43484,unsat,,,,0,416,42696,unsat,,,,0
hycomp/ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_2.smt2,500,42676,unsat,,,405,44224,unsat,,,,0,423,44912,unsat,,,,0
hycomp/ball_count_2d_slope.05.seq_lazy_lemmas_global_3.smt2,483,42688,unsat,,,426,41908,unsat,,,,0,452,42688,unsat,,,,0
hycomp/ball_count_1d_plain.10.qfree_global_7.smt2,360,41916,unsat,,,423,45504,unsat,,,,0,409,42692,unsat,,,,0
hycomp/ball_count_2d_plain.10.seq_lazy_global_13.smt2,466,41904,unsat,,,468,41928,unsat,,,,0,415,42680,unsat,,,,0
hycomp/ball_count_2d_plain.05.seq_lazy_lemmas_global_0.smt2,403,42684,unsat,,,353,43468,unsat,,,,0,558,42680,unsat,,,,0
hycomp/ball_count_2d_plain.10.seq_lazy_global_7.smt2,368,43948,unsat,,,403,42680,unsat,,,,0,365,42680,unsat,,,,0
hycomp/ball_count_2d_plain.04.qfree_global_0.smt2,407,42700,unsat,,,456,43456,unsat,,,,0,418,42696,unsat,,,,0
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_lemmas_global_2.smt2,394,42684,unsat,,,401,43460,unsat,,,,0,450,43944,unsat,,,,0
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_15.smt2,372,43472,unsat,,,454,41928,unsat,,,,0,395,42692,unsat,,,,0
hycomp/ball_count_1d_plain.04.seq_lazy_linear_enc_lemmas_global_13.smt2,430,44716,unsat,,,370,43460,unsat,,,,0,483,42696,unsat,,,,0
hycomp/ball_count_2d_plain.01.qfree_global_8.smt2,576,42684,sat,3.0,78.0,507,43468,sat,2.0,60.0,5.0,0,605,43460,sat,3.0,78.0,,0
hycomp/ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_1.smt2,373,42680,unsat,,,389,41908,unsat,,,,0,494,43488,unsat,,,,0
hycomp/ball_count_2d_hill.05.seq_lazy_lemmas_global_11.smt2,430,44240,unsat,,,439,41920,unsat,,,,0,433,42672,unsat,,,,0
hycomp/ball_count_2d_plain.10.redlog_global_8.smt2,468,42672,unsat,,,449,43480,unsat,,,,0,435,42692,unsat,,,,0
hycomp/ball_count_1d_plain.05.seq_lazy_linear_enc_global_2.smt2,409,42684,unsat,,,409,42688,unsat,,,,0,367,42684,unsat,,,,0
hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_14.smt2,416,42708,sat,2.0,28.0,862,42688,sat,6.0,72.0,10.0,0,466,41936,sat,2.0,28.0,,0
hycomp/ball_count_2d_plain.01.qfree_global_11.smt2,456,44240,unsat,,,427,42672,unsat,,,,0,430,45496,unsat,,,,0
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_0.smt2,402,43460,unsat,,,473,42676,unsat,,,,0,454,42688,unsat,,,,0
hycomp/ball_count_2d_hill_simple.03.qfree_global_5.smt2,494,42692,unsat,,,459,42680,unsat,,,,0,400,42696,unsat,,,,0
hycomp/ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_7.smt2,432,42708,unsat,,,398,43448,unsat,,,,0,414,42688,unsat,,,,0
hycomp/ball_count_2d_hill_simple.03.redlog_global_8.smt2,724,42684,sat,6.0,97.0,63049,3072,timeout,,,,0,751,42688,sat,6.0,97.0,,0
hycomp/ball_count_2d_hill.05.seq_lazy_global_10.smt2,493,42688,unsat,,,492,41920,unsat,,,,0,453,43444,unsat,,,,0
hycomp/ball_count_2d_slope.02.seq_lazy_global_15.smt2,429,42692,unsat,,,442,43468,unsat,,,,0,432,43456,unsat,,,,0
hycomp/ball_count_2d_hill.04.seq_lazy_global_6.smt2,453,41896,unsat,,,506,42668,unsat,,,,0,421,42696,unsat,,,,0
hycomp/ball_count_2d_hill_simple.05.redlog_global_9.smt2,498,44712,unsat,,,636,42676,unsat,,,,0,449,42692,unsat,,,,0
hycomp/ball_count_2d_hill_simple.05.redlog_global_11.smt2,472,42692,unsat,,,377,43460,unsat,,,,0,434,44692,unsat,,,,0
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_2.smt2,428,42680,unsat,,,370,43956,unsat,,,,0,419,44912,unsat,,,,0
hycomp/ball_count_2d_hill_simple.10.seq_lazy_linear_enc_lemmas_global_12.smt2,417,43452,unsat,,,471,42692,unsat,,,,0,454,43472,unsat,,,,0
hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_4.smt2,567,43460,sat,3.0,29.0,476,42688,sat,3.0,28.0,1.0,0,517,42676,sat,3.0,29.0,,0
hycomp/ball_count_2d_hill.02.redlog_global_9.smt2,431,46268,unsat,,,369,44720,unsat,,,,0,450,43456,unsat,,,,0
hycomp/ball_count_2d_hill.04.redlog_global_14.smt2,63029,3072,timeout,,,63023,3072,timeout,,,,0,63021,3072,timeout,,,,0
hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_0.smt2,338,45488,unsat,,,440,42680,unsat,,,,0,411,42680,unsat,,,,0
hycomp/ball_count_2d_plain.05.seq_lazy_linear_enc_global_13.smt2,442,43440,unsat,,,438,42680,unsat,,,,0,470,43448,unsat,,,,0
hycomp/ball_count_2d_hill_simple.04.redlog_global_8.smt2,583,42676,sat,10.0,50.0,691,43484,sat,11.0,66.0,6.0,0,701,44736,sat,10.0,50.0,,0
hycomp/ball_count_2d_hill_simple.05.qfree_global_10.smt2,1045,42680,sat,12.0,148.0,736,44716,sat,5.0,132.0,15.0,0,63023,3072,timeout,,,,0
hycomp/ball_count_1d_plain.02.seq_lazy_lemmas_global_0.smt2,448,42688,unsat,,,430,43452,unsat,,,,0,462,42704,unsat,,,,0
hycomp/ball_count_2d_slope.04.seq_lazy_linear_enc_global_6.smt2,435,42684,unsat,,,489,43472,unsat,,,,0,430,41904,unsat,,,,0
hycomp/ball_count_2d_hill.01.seq_lazy_linear_enc_global_3.smt2,379,43456,unsat,,,414,42700,unsat,,,,0,433,42708,unsat,,,,0
hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_13.smt2,487,41920,unsat,,,379,43460,unsat,,,,0,419,42672,unsat,,,,0
hycomp/ball_count_1d_plain.03.redlog_global_8.smt2,491,42680,sat,3.0,66.0,525,43456,sat,3.0,57.0,2.0,0,515,42688,sat,3.0,66.0,,0
hycomp/etcs_braking_2.01.seq_lazy_linear_enc_global_8.smt2,377,42680,unsat,,,469,41924,unsat,,,,0,611,42684,unsat,,,,0
hycomp/ball_count_2d_slope.10.seq_lazy_linear_enc_lemmas_global_6.smt2,416,42688,unsat,,,430,43472,unsat,,,,0,519,42676,unsat,,,,0
hycomp/ball_count_2d_hill_simple.03.redlog_global_2.smt2,414,42684,unsat,,,386,42680,unsat,,,,0,426,43488,unsat,,,,0
hycomp/ball_count_2d_hill.10.seq_lazy_global_6.smt2,442,42680,unsat,,,417,42676,unsat,,,,0,405,42680,unsat,,,,0
hycomp/ball_count_2d_plain.01.seq_lazy_lemmas_global_7.smt2,443,42688,unsat,,,391,44708,unsat,,,,0,421,42680,unsat,,,,0
hycomp/ball_count_2d_hill.02.seq_lazy_lemmas_global_8.smt2,63022,3072,timeout,,,63024,3840,timeout,,,,0,63023,3072,timeout,,,,0
hycomp/ball_count_2d_plain.04.seq_lazy_linear_enc_global_14.smt2,63023,3072,timeout,,,5303,42708,sat,9.0,203.0,20.0,0,63023,3072,timeout,,,,0
hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_1.smt2,406,43468,unsat,,,414,41904,unsat,,,,0,426,42676,unsat,,,,0
hycomp/ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_15.smt2,471,41908,unsat,,,461,41932,unsat,,,,0,454,42672,unsat,,,,0
hycomp/ball_count_2d_hill_simple.05.seq_lazy_global_2.smt2,502,43444,unsat,,,398,43460,unsat,,,,0,469,42704,unsat,,,,0
hycomp/simple_ballistics_reach.01.seq_lazy_global_4.smt2,450,43464,unsat,,,517,43472,unsat,,,,0,444,42672,unsat,,,,0
hycomp/ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_12.smt2,444,43460,unsat,,,387,42676,unsat,,,,0,405,42688,unsat,,,,0
hycomp/ball_count_2d_plain.04.redlog_global_0.smt2,406,41908,unsat,,,429,41920,unsat,,,,0,431,43452,unsat,,,,0
hycomp/etcs_braking_2.01.seq_lazy_lemmas_global_6.smt2,517,44756,unsat,,,403,41928,unsat,,,,0,508,41904,unsat,,,,0
hycomp/ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_9.smt2,428,42704,unsat,,,419,44788,unsat,,,,0,421,41908,unsat,,,,0
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_9.smt2,454,43440,unsat,,,406,42680,unsat,,,,0,415,42684,unsat,,,,0
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_global_12.smt2,63020,3072,timeout,,,63022,3072,timeout,,,,0,63022,3840,timeout,,,,0
hycomp/etcs_braking_2.01.seq_lazy_lemmas_global_4.smt2,511,46764,unsat,,,579,43452,unsat,,,,0,435,42676,unsat,,,,0
hycomp/ball_count_2d_hill_simple.10.redlog_global_0.smt2,379,42688,unsat,,,423,42688,unsat,,,,0,408,42696,unsat,,,,0
hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_12.smt2,63024,3840,timeout,,,19094,43176,sat,29.0,136.0,25.0,0,63023,3072,timeout,,,,0
hycomp/ball_count_2d_hill.04.seq_lazy_linear_enc_lemmas_global_1.smt2,431,42684,unsat,,,379,43456,unsat,,,,0,481,42672,unsat,,,,0
hycomp/ball_count_2d_slope.04.seq_lazy_lemmas_global_5.smt2,501,42684,unsat,,,443,42676,unsat,,,,0,440,41912,unsat,,,,0
hycomp/ball_count_2d_hill_simple.02.qfree_global_11.smt2,491,42680,unsat,,,449,43436,unsat,,,,0,424,42684,unsat,,,,0
hycomp/ball_count_2d_plain.03.seq_lazy_linear_enc_lemmas_global_8.smt2,541,43452,unsat,1.0,34.0,480,42680,unsat,1.0,34.0,,0,489,42676,unsat,1.0,34.0,,0
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_lemmas_global_9.smt2,415,41828,unsat,,,378,42688,unsat,,,,0,454,42680,unsat,,,,0
hycomp/ball_count_2d_hill.05.seq_lazy_linear_enc_lemmas_global_10.smt2,411,41904,unsat,,,433,42684,unsat,,,,0,441,42684,unsat,,,,0
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_global_9.smt2,492,41908,unsat,,,398,42704,unsat,,,,0,440,41892,unsat,,,,0
hycomp/ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_11.smt2,418,42668,unsat,,,445,42672,unsat,,,,0,451,42672,unsat,,,,0
hycomp/ball_count_2d_plain.03.redlog_global_5.smt2,449,42696,unsat,,,425,44908,unsat,,,,0,512,41912,unsat,,,,0
hycomp/ball_count_2d_slope.03.seq_lazy_global_5.smt2,437,42688,unsat,,,464,42684,unsat,,,,0,363,42680,unsat,,,,0
hycomp/ball_count_2d_hill.01.seq_lazy_linear_enc_global_7.smt2,419,42672,unsat,,,431,41904,unsat,,,,0,458,43448,unsat,,,,0
hycomp/ball_count_2d_slope.10.seq_lazy_lemmas_global_8.smt2,529,42688,unsat,,,478,43432,unsat,,,,0,421,42692,unsat,,,,0
hycomp/ball_count_2d_hill.04.seq_lazy_linear_enc_lemmas_global_8.smt2,435,42688,unsat,,,457,43496,unsat,,,,0,463,41912,unsat,,,,0
hycomp/ball_count_2d_plain.01.redlog_global_5.smt2,416,41924,unsat,,,412,42688,unsat,,,,0,409,43460,unsat,,,,0
hycomp/ball_count_2d_plain.02.seq_lazy_linear_enc_global_0.smt2,342,42696,unsat,,,415,43480,unsat,,,,0,401,42692,unsat,,,,0
hycomp/ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_10.smt2,63022,3840,timeout,,,63026,3072,timeout,,,,0,63025,3072,timeout,,,,0
hycomp/ball_count_2d_slope.10.seq_lazy_lemmas_global_14.smt2,478,42676,unsat,,,607,44732,unsat,,,,0,478,44244,unsat,,,,0
hycomp/ball_count_2d_hill.02.seq_lazy_global_0.smt2,391,42684,unsat,,,355,43448,unsat,,,,0,425,43444,unsat,,,,0
hycomp/ball_count_2d_slope.03.seq_lazy_global_11.smt2,456,43464,unsat,,,440,44248,unsat,,,,0,432,42680,unsat,,,,0
hycomp/ball_count_2d_plain.04.redlog_global_3.smt2,452,43460,unsat,,,461,42692,unsat,,,,0,451,42676,unsat,,,,0
hycomp/ball_count_2d_hill_simple.05.redlog_global_8.smt2,462,41900,unsat,,,484,43460,unsat,,,,0,437,43452,unsat,,,,0
hycomp/ball_count_2d_plain.10.seq_lazy_global_9.smt2,386,43448,unsat,,,393,43456,unsat,,,,0,430,44736,unsat,,,,0
hycomp/ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_11.smt2,455,43964,unsat,,,455,42696,unsat,,,,0,439,43452,unsat,,,,0
hycomp/ball_count_1d_plain.04.qfree_global_1.smt2,411,42688,unsat,,,447,41908,unsat,,,,0,408,41908,unsat,,,,0
hycomp/ball_count_2d_plain.03.seq_lazy_linear_enc_global_1.smt2,363,41912,unsat,,,446,42688,unsat,,,,0,438,43468,unsat,,,,0
hycomp/ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_14.smt2,864,43468,sat,9.0,65.0,989,43456,sat,10.0,109.0,15.0,0,63021,3072,timeout,,,,0
hycomp/ball_count_1d_plain.04.qfree_global_12.smt2,63023,3072,timeout,,,63029,3072,timeout,,,,0,2672,51348,sat,11.0,89.0,4.0,0
hycomp/ball_count_1d_plain.02.seq_lazy_linear_enc_global_4.smt2,371,42680,unsat,,3.0,480,43468,unsat,,3.0,,0,459,42696,unsat,,3.0,,0
hycomp/ball_count_2d_hill_simple.05.seq_lazy_global_3.smt2,417,42676,unsat,,,445,42660,unsat,,,,0,442,42676,unsat,,,,0
hycomp/ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_14.smt2,617,43444,sat,13.0,81.0,839,42676,sat,21.0,99.0,10.0,0,836,43464,sat,19.0,101.0,10.0,0
hycomp/ball_count_2d_hill.03.seq_lazy_lemmas_global_7.smt2,416,42684,unsat,,,436,42676,unsat,,,,0,432,42660,unsat,,,,0
hycomp/ball_count_2d_slope.03.seq_lazy_linear_enc_global_10.smt2,3188,42680,unsat,1.0,367.0,3314,42696,unsat,1.0,367.0,,0,3203,43960,unsat,1.0,367.0,,0
hycomp/ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_6.smt2,390,41904,unsat,,,448,43460,unsat,,,,0,399,41912,unsat,,,,0
hycomp/ball_count_1d_plain.05.redlog_global_9.smt2,414,43440,unsat,,,372,43956,unsat,,,,0,377,42672,unsat,,,,0
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_0.smt2,356,42684,unsat,,,350,42672,unsat,,,,0,387,42668,unsat,,,,0
hycomp/ball_count_2d_plain.04.qfree_global_9.smt2,425,43436,unsat,,,510,44740,unsat,,,,0,436,43464,unsat,,,,0
hycomp/ball_count_2d_plain.01.seq_lazy_global_9.smt2,445,42688,unsat,,,431,42692,unsat,,,,0,469,42688,unsat,,,,0
hycomp/ball_count_2d_slope.05.seq_lazy_global_8.smt2,436,42696,unsat,,,450,42696,unsat,,,,0,444,41900,unsat,,,,0
hycomp/ball_count_2d_hill.01.seq_lazy_lemmas_global_12.smt2,63022,3072,timeout,,,63025,3072,timeout,,,,0,63021,3840,timeout,,,,0
hycomp/ball_count_1d_plain.05.redlog_global_6.smt2,449,42692,unsat,,,362,42692,unsat,,,,0,434,43480,unsat,,,,0
hycomp/ball_count_2d_hill.10.redlog_global_4.smt2,431,41908,unsat,,,420,43452,unsat,,,,0,392,41904,unsat,,,,0
hycomp/ball_count_2d_hill.01.seq_lazy_linear_enc_global_6.smt2,63026,3072,timeout,,,63028,3840,timeout,,,,0,63025,3072,timeout,,,,0
hycomp/ball_count_1d_plain.04.seq_lazy_lemmas_global_3.smt2,435,44216,unsat,,,471,43452,unsat,,,,0,342,42672,unsat,,,,0
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_global_3.smt2,442,42676,unsat,,,388,43448,unsat,,,,0,448,42684,unsat,,,,0
hycomp/ball_count_2d_plain.10.seq_lazy_lemmas_global_15.smt2,443,42692,unsat,,,458,43488,unsat,,,,0,447,43484,unsat,,,,0
hycomp/ball_count_2d_hill.03.seq_lazy_global_3.smt2,440,42688,unsat,,,485,42676,unsat,,,,0,408,42668,unsat,,,,0
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_8.smt2,441,43460,unsat,,,443,43464,unsat,,,,0,456,42664,unsat,,,,0
hycomp/ball_count_2d_plain.04.seq_lazy_linear_enc_global_10.smt2,420,42680,unsat,,32.0,515,41932,unsat,,32.0,,0,491,42684,unsat,,32.0,,0
hycomp/ball_count_2d_plain.03.seq_lazy_linear_enc_global_12.smt2,4941,43464,sat,41.0,169.0,31847,42672,sat,123.0,329.0,30.0,0,4958,42696,sat,41.0,169.0,,0
hycomp/ball_count_1d_plain.02.redlog_global_6.smt2,477,41908,sat,8.0,28.0,522,43460,sat,11.0,55.0,2.0,0,394,43480,sat,8.0,28.0,,0
hycomp/ball_count_2d_plain.10.seq_lazy_linear_enc_lemmas_global_15.smt2,461,42676,unsat,,,465,42684,unsat,,,,0,376,43476,unsat,,,,0
hycomp/ball_count_2d_plain.03.qfree_global_10.smt2,63026,3072,timeout,,,63024,3072,timeout,,,,0,63022,3840,timeout,,,,0
hycomp/ball_count_2d_hill_simple.01.seq_lazy_global_3.smt2,389,43456,unsat,,,384,43448,unsat,,,,0,447,42680,unsat,,,,0
hycomp/ball_count_2d_plain.03.seq_lazy_lemmas_global_2.smt2,348,42680,unsat,,,420,45684,unsat,,,,0,375,42684,unsat,,,,0
hycomp/ball_count_2d_hill_simple.10.redlog_global_3.smt2,451,41904,unsat,,,353,43448,unsat,,,,0,459,45492,unsat,,,,0
hycomp/ball_count_2d_plain.03.seq_lazy_lemmas_global_13.smt2,505,43460,unsat,,,444,42696,unsat,,,,0,460,41904,unsat,,,,0
hycomp/ball_count_2d_hill.03.redlog_global_15.smt2,500,41916,unsat,,,436,43448,unsat,,,,0,539,42692,unsat,,,,0
hycomp/ball_count_2d_plain.01.seq_lazy_lemmas_global_0.smt2,413,42680,unsat,,,402,41924,unsat,,,,0,424,43456,unsat,,,,0
hycomp/ball_count_2d_plain.02.seq_lazy_linear_enc_global_11.smt2,430,42688,unsat,,,418,42684,unsat,,,,0,365,42688,unsat,,,,0
hycomp/ball_count_2d_hill.01.seq_lazy_global_11.smt2,415,43464,unsat,,,422,42692,unsat,,,,0,462,43460,unsat,,,,0
hycomp/ball_count_2d_slope.10.seq_lazy_lemmas_global_7.smt2,473,42692,unsat,,,475,42684,unsat,,,,0,379,44716,unsat,,,,0
hycomp/ball_count_2d_hill.04.seq_lazy_linear_enc_lemmas_global_10.smt2,63022,3072,timeout,,,63024,3072,timeout,,,,0,63020,3072,timeout,,,,0
hycomp/ball_count_2d_slope.03.seq_lazy_lemmas_global_14.smt2,63023,3072,timeout,,,63026,3072,timeout,,,,0,63031,3840,timeout,,,,0
hycomp/ball_count_2d_hill.03.seq_lazy_lemmas_global_4.smt2,462,42684,unsat,,,433,42688,unsat,,,,0,396,42688,unsat,,,,0
hycomp/ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_0.smt2,426,42692,unsat,,,449,42696,unsat,,,,0,498,42680,unsat,,,,0
hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_12.smt2,726,43468,sat,4.0,89.0,42619,47656,sat,58.0,247.0,15.0,0,3773,42692,sat,23.0,133.0,10.0,0
hycomp/etcs_braking_2.01.redlog_global_4.smt2,414,42680,unsat,,,462,42672,unsat,,,,0,451,42708,unsat,,,,0
hycomp/ball_count_2d_hill_simple.10.qfree_global_6.smt2,495,45492,unsat,,,476,43452,unsat,,,,0,407,44716,unsat,,,,0
hycomp/ball_count_2d_hill.10.seq_lazy_linear_enc_global_2.smt2,454,42672,unsat,,,445,43456,unsat,,,,0,386,42684,unsat,,,,0
hycomp/ball_count_2d_slope.04.seq_lazy_linear_enc_global_11.smt2,443,43448,unsat,,,393,43456,unsat,,,,0,445,42680,unsat,,,,0
hycomp/ball_count_2d_slope.10.seq_lazy_global_3.smt2,365,43460,unsat,,,405,42676,unsat,,,,0,465,42680,unsat,,,,0
hycomp/ball_count_2d_hill.01.redlog_global_1.smt2,495,42684,unsat,,,442,41932,unsat,,,,0,511,42672,unsat,,,,0
hycomp/ball_count_2d_hill.04.redlog_global_6.smt2,438,42676,unsat,,,429,42692,unsat,,,,0,438,43960,unsat,,,,0
hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_global_9.smt2,473,42680,unsat,,,413,44736,unsat,,,,0,454,43452,unsat,,,,0
hycomp/ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_10.smt2,427,43460,unsat,,,398,43472,unsat,,,,0,498,42704,unsat,,,,0
hycomp/ball_count_2d_plain.04.seq_lazy_global_2.smt2,419,43456,unsat,,,528,42676,unsat,,,,0,533,43456,unsat,,,,0
hycomp/ball_count_1d_plain.01.redlog_global_4.smt2,440,42680,sat,3.0,18.0,498,42688,sat,5.0,13.0,3.0,0,463,43484,sat,3.0,18.0,,0
hycomp/ball_count_1d_plain.02.seq_lazy_linear_enc_global_11.smt2,430,43448,unsat,,,467,42692,unsat,,,,0,394,42680,unsat,,,,0
hycomp/simple_ballistics_reach.01.seq_lazy_linear_enc_global_15.smt2,63022,3840,timeout,,,63030,3072,timeout,,,,0,63025,3840,timeout,,,,0
hycomp/ball_count_2d_plain.05.seq_lazy_linear_enc_global_5.smt2,366,43464,unsat,,,423,42684,unsat,,,,0,494,44784,unsat,,,,0
hycomp/ball_count_2d_hill.01.redlog_global_15.smt2,389,41916,unsat,,,466,43456,unsat,,,,0,446,41924,unsat,,,,0
hycomp/ball_count_2d_plain.04.qfree_global_4.smt2,407,43472,unsat,,,399,43444,unsat,,,,0,520,42700,unsat,,,,0
hycomp/ball_count_2d_hill_simple.02.seq_lazy_lemmas_global_12.smt2,63030,3072,timeout,,,1042,42676,sat,35.0,144.0,20.0,0,63026,3072,timeout,,,,0
hycomp/ball_count_2d_hill.03.seq_lazy_global_1.smt2,406,42680,unsat,,,411,42688,unsat,,,,0,471,43468,unsat,,,,0
hycomp/ball_count_2d_hill_simple.02.qfree_global_6.smt2,561,43456,sat,4.0,91.0,522,42684,sat,3.0,44.0,9.0,0,508,43468,sat,4.0,91.0,,0
hycomp/ball_count_2d_hill.03.seq_lazy_lemmas_global_11.smt2,404,43464,unsat,,,350,41916,unsat,,,,0,440,43932,unsat,,,,0
hycomp/ball_count_1d_plain.10.seq_lazy_global_9.smt2,377,43448,unsat,,,448,43476,unsat,,,,0,424,42680,unsat,,,,0
hycomp/ball_count_2d_slope.10.seq_lazy_linear_enc_global_13.smt2,457,42680,unsat,,,428,42672,unsat,,,,0,453,42688,unsat,,,,0
